"","MRCA","MaxAge","MinAge","taxonA","taxonB","reference","mrca_node_number","mrca_node_name"
"785","7e00f53e29d7bda1d1cf327b8e7f9ad5",3.27056200000001,3.27056200000001,"Emberiza_leucocephalos","Emberiza_stewarti","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",347,"n347"
"228","6cd2bbee05ce475955e347aaced14271",3.37227200000001,3.37227200000001,"Emberiza_stewarti","Emberiza_citrinella","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",347,"n347"
"608","26c443717ee037329eb83069129af836",3.91198600000001,3.91198600000001,"Emberiza_stewarti","Emberiza_leucocephalos","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",347,"n347"
"426","9731793c1e58e1515b8116b421b68284",0.151623000000008,0.151623000000008,"Emberiza_citrinella","Emberiza_leucocephalos","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",348,"n348"
"531","f3b7f58b635cb7cbaca2c953af2b49bf",0.201199000000003,0.201199000000003,"Emberiza_leucocephalos","Emberiza_citrinella","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",348,"n348"
"630","03d6d95287717a3d4fda493f56f238eb",0.240930000000006,0.240930000000006,"Emberiza_leucocephalos","Emberiza_citrinella","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",348,"n348"
"1014","28c0d47cfeb4b5e0b24d986dd0a43286",0.273246000000007,0.273246000000007,"Emberiza_leucocephalos","Emberiza_citrinella","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",348,"n348"
"817","86a601adc745ac787634efef106877c0",0.281403000000012,0.281403000000012,"Emberiza_leucocephalos","Emberiza_citrinella","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",348,"n348"
"246","9e7ffa1cc12c255eca17f392f0f9d3d4",0.576026000000006,0.576026000000006,"Emberiza_citrinella","Emberiza_leucocephalos","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",348,"n348"
"35","a95d40da63f1e38c648f1ba223afee0d",2.289823,2.289823,"Emberiza_leucocephalos","Emberiza_citrinella","Hooper, Daniel M., Trevor D. Price. 2017. Chromosomal inversion differences correlate with range overlap in passerine birds. Nature Ecology & Evolution 1 (10): 1526-1534",348,"n348"
"501","2aff8f4e063e8223efebfa66b104e227",3.72341400000001,3.72341400000001,"Emberiza_jankowskii","Emberiza_cioides","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",349,"n349"
"188","129dd69313837f0740c0fef71f597fab",3.88927400000001,3.88927400000001,"Emberiza_cia","Emberiza_jankowskii","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",349,"n349"
"376","a7e42d0d50800edf101048f763566a62",4.08614000000001,4.08614000000001,"Emberiza_cia","Emberiza_jankowskii","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",349,"n349"
"949","316693ca9ac68892060841a286b3323b",4.08614033333334,4.08614033333334,"Emberiza_jankowskii","Emberiza_cia","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",349,"n349"
"733","6b88b5fedcfae7466afab93cbf5675ce",4.20812150000001,4.20812150000001,"Emberiza_jankowskii","Emberiza_cia","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",349,"n349"
"595","060693b2cc8c3e4be13b77c5f006377a",4.48700366666667,4.48700366666667,"Emberiza_cioides","Emberiza_jankowskii","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",349,"n349"
"256","c3164ccd18bbc48a955db1f63ad328e8",1.17756300000001,1.17756300000001,"Emberiza_cioides","Emberiza_godlewskii","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",350,"n350"
"431","710815f0a10d17b1a940b6a7e245c3fa",1.38991000000001,1.38991000000001,"Emberiza_cioides","Emberiza_godlewskii","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",350,"n350"
"1021","6388807bc17cd6b919585c299c4db749",1.38991100000001,1.38991100000001,"Emberiza_godlewskii","Emberiza_cioides","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",350,"n350"
"825","ae5ba2566751fea6f8543d05213bacb2",1.43140300000001,1.43140300000001,"Emberiza_godlewskii","Emberiza_cioides","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",350,"n350"
"416","24f2216da754b6dac2c5bdcc11a0020b",1.74321800000001,1.74321800000001,"Emberiza_cioides","Emberiza_cia","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",350,"n350"
"240","9cfaf9481bb533a1297da24e4fbffd96",1.999244,1.999244,"Emberiza_cioides","Emberiza_cia","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",350,"n350"
"528","912a45b3e72332e0ca5ccf872e8984e8",2.302851,2.302851,"Emberiza_cia","Emberiza_cioides","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",350,"n350"
"625","cd48e9a88f16769d276a5932ac34e26c",2.7409905,2.7409905,"Emberiza_cia","Emberiza_cioides","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",350,"n350"
"1003","1f2e797c821999fe074fd9ef309a7d42",1.7432185,1.7432185,"Emberiza_godlewskii","Emberiza_cia","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",351,"n351"
"539","b710b87e9f79930bdea6843ef16861e5",1.775394,1.775394,"Emberiza_cia","Emberiza_godlewskii","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",351,"n351"
"798","96fa77a420a77e030cddc90e51c1add9",1.79525800000001,1.79525800000001,"Emberiza_godlewskii","Emberiza_cia","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",351,"n351"
"636","7778b482a8e1da3a7ddf58de64b9711f",2.096173,2.096173,"Emberiza_cia","Emberiza_godlewskii","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",351,"n351"
"1123","1a2111fa84c2a86f64df1d39536befba",2.48431866800001,2.48431866800001,"Emberiza_godlewskii","Emberiza_cia","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",351,"n351"
"476","b4de13606b29fcf14d8d4b6198256a08",4.910559,4.910559,"Emberiza_bruniceps","Melophus_lathami","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",352,"n352"
"911","cd7e63da6346ca5c0f4a4799685211b3",5.73810800000001,5.73810800000001,"Emberiza_melanocephala","Melophus_lathami","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",352,"n352"
"573","fe2d4df54585e292bbe9c6927422233a",5.8217245,5.8217245,"Emberiza_bruniceps","Melophus_lathami","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",352,"n352"
"707","8bf46a63fc691e96f9f9af560126cd88",5.90940500000001,5.90940500000001,"Emberiza_melanocephala","Melophus_lathami","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",352,"n352"
"23","8662e093c389e65e2f438b2c5d76c80c",6.779049,6.779049,"Emberiza_melanocephala","Melophus_lathami","Hooper, Daniel M., Trevor D. Price. 2017. Chromosomal inversion differences correlate with range overlap in passerine birds. Nature Ecology & Evolution 1 (10): 1526-1534",352,"n352"
"511","0ed813090a1af1224550e4b3b282d431",3.345849,3.345849,"Emberiza_bruniceps","Emberiza_melanocephala","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",353,"n353"
"974","7060d6ce7966bb5d676e1f6fd4e58fd6",3.57683500000001,3.57683500000001,"Emberiza_melanocephala","Emberiza_bruniceps","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",353,"n353"
"338","cd89aee086f3108858873d2e29ec1bd6",3.57684,3.57684,"Emberiza_bruniceps","Emberiza_melanocephala","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",353,"n353"
"769","90d03cc0f5b94f3fd1a3cedaef401978",3.68361300000001,3.68361300000001,"Emberiza_melanocephala","Emberiza_bruniceps","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",353,"n353"
"144","b384c90069e7d65e9c5d1551b0d023a7",3.69693900000001,3.69693900000001,"Emberiza_bruniceps","Emberiza_melanocephala","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",353,"n353"
"612","e4829ba315ea26353567eb32468decf5",3.95413,3.95413,"Emberiza_bruniceps","Emberiza_melanocephala","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",353,"n353"
"36","792286f7537614e2787ce12d4f1ca722",4.97615100000001,4.97615100000001,"Emberiza_melanocephala","Emberiza_bruniceps","Hooper, Daniel M., Trevor D. Price. 2017. Chromosomal inversion differences correlate with range overlap in passerine birds. Nature Ecology & Evolution 1 (10): 1526-1534",353,"n353"
"1086","bde3195ee814d089e127f796dc77ce93",17.0080395118,17.0080395118,"Fringilla_montifringilla","Carpodacus_puniceus","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",354,"n354"
"4","226190679e96026e0381da4a79efee51",17.8075443125,17.8075443125,"Coccothraustes_coccothraustes","Fringilla_montifringilla","Hooper, Daniel M., Trevor D. Price. 2017. Chromosomal inversion differences correlate with range overlap in passerine birds. Nature Ecology & Evolution 1 (10): 1526-1534",354,"n354"
"56","91fb1dc6e19da415c172908e3cd027cd",18.9246372602041,18.9246372602041,"Fringilla_montifringilla","Rhodospiza_obsoleta","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",354,"n354"
"268","6f4b32fa7532ec4dd4af39a620fe2891",22.1999999810127,22.1999999810127,"Fringilla_montifringilla","Coccothraustes_coccothraustes","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",354,"n354"
"643","5d9a4198901a7fd5c4d005808bcce739",23.228137855,23.228137855,"Euphonia_cyanocephala","Fringilla_montifringilla","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",354,"n354"
"48","5bc2eb6438f2102f29e8709e63d3166d",23.9225045873376,23.9225045873376,"Fringilla_coelebs","Euphonia_musica","Hedges, S. Blair, Julie Marin, Michael Suleski, Madeline Paymer, Sudhir Kumar. 2015. Tree of life reveals clock-like speciation and diversification. Molecular Biology and Evolution 32 (4): 835-845",354,"n354"
"839","ce30bc16a4c2ca1aae1373af635fac28",24.67398685,24.67398685,"Euphonia_cyanocephala","Fringilla_montifringilla","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",354,"n354"
"444","a44cc88dfd55becb1043bf03816fd9d5",14.25603,14.25603,"Euphonia_laniirostris","Oreomystis_bairdi","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",355,"n355"
"1055","9d72224837f279c443a9c22a27f22db0",14.3831680147,14.3831680147,"Chlorophonia_flavirostris","Oreomystis_bairdi","Barker, F. K., K. J. Burns, J. Klicka, S. M. Lanyon, I. J. Lovette. 2013. Going to extremes: contrasting rates of diversification in a recent radiation of New World passerine birds. Systematic Biology 62 (2): 298-320.",355,"n355"
"542","a44cc88dfd55becb1043bf03816fd9d5",15.536162,15.536162,"Oreomystis_bairdi","Euphonia_laniirostris","Barker, F. Keith, Kevin J. Burns, John Klicka, Scott M. Lanyon, Irby J. Lovette. 2015. New insights into New World biogeography: An integrated view from the phylogeny of blackbirds, cardinals, sparrows, tanagers, warblers, and allies. The Auk 132 (2): 333-348.",355,"n355"
"645","b557ac313cdba54b845fc62a469f5421",21.2697773944444,21.2697773944444,"Hesperiphona_vespertina","Euphonia_cyanocephala","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",355,"n355"
"841","09d240bddc826cddcd8883fc2395304b",22.5937270111111,22.5937270111111,"Hesperiphona_vespertina","Euphonia_cyanocephala","Jetz, W., G. H. Thomas, J. B. Joy, K. Hartmann, A. O. Mooers. 2012. The global diversity of birds in space and time. Nature 491 (7424): 444-448",355,"n355"
"1087","82b36371106197f07dc4c026acb32d9b",14.6542715118,14.6542715118,"Mycerobas_carnipes","Carpodacus_puniceus","Price, Trevor D., Daniel M. Hooper, Caitlyn D. Buchanan, Ulf S. Johansson, D. Thomas Tietze, Per Alström, Urban Olsson, Mousumi Ghosh-Harihar, Farah Ishtiaq, Sandeep K. Gupta, Jochen Martens, Bettina Harr, Pratap Singh, Dhananjai Mohan. 2014. Niche filling slows the diversification of Himalayan songbirds. Nature 509: 222-225.",356,"n356"
